joint_number,J. len [ft],Wt [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,Depth [in],OD Reduction [%],OD Reduction [in],Comments,Anomalies per Joint,Tool Velocity [ft/s],Elevation [ft],Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),MOP [PSI],SMYS [PSI],Seam Type,Pdesign [PSI],B31G Psafe [PSI],B31G Pburst [PSI],Mod B31G Psafe [PSI],Mod B31G Pburst [PSI],Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
11580.0,,0.344,-22.87,17.23,41673.69,cluster,External,21.0,0.072,,,Repaired?,,1.0,130.67,,,,1160.0,65000.0,,1342.0,1462.45,2030.58,1533.16,2128.75,1533.5,2129.23,0.76,1.84,2015,2237,12702.140712000002,-6.970776000000001,104.5,28.955999999999996,77.724,12702.140712000002
11580.0,,0.344,-23.08,17.02,41673.9,cluster,External,33.0,0.114,,,Repaired?,,1.0,130.65,,,,1160.0,65000.0,,1342.0,1454.0,2018.84,1522.88,2114.48,1526.3,2119.22,0.76,1.82,2015,2238,12702.204720000002,-7.034784,103.5,27.94,73.406,12702.204720000002
11580.0,,0.344,-23.1,17.0,41673.92,metal loss,External,17.0,0.058,,,Repaired?,,1.0,130.65,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.52,2047.33,,,,,,,2015,2239,12702.210816,-7.0408800000000005,67.0,10.921999999999999,32.004,12702.210816
11580.0,,0.344,-23.25,16.85,41674.07,metal loss,External,23.0,0.079,,,Repaired?,,1.0,130.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.31,2042.88,1543.09,2142.54,1543.5,2143.11,0.75,1.85,2015,2240,12702.256536,-7.086600000000001,306.0,16.002,25.907999999999998,12702.256536
11580.0,,0.344,-23.26,16.84,41674.08,metal loss,External,18.0,0.062,,,Repaired?,,1.0,130.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.37,2041.57,,,,,,,2015,2241,12702.259584000001,-7.089648,69.0,20.066,26.924,12702.259584000001
11580.0,,0.344,-23.31,16.79,41674.14,metal loss,External,10.0,0.034,,,Repaired?,,1.0,130.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2242,12702.277872,-7.104888,104.0,17.018,17.018,12702.277872
11580.0,,0.344,-23.47,16.63,41674.29,metal loss,External,22.0,0.076,,,Repaired?,,1.0,130.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.69,2040.62,1541.29,2140.04,1541.78,2140.73,0.75,1.84,2015,2243,12702.323592,-7.153656,104.5,19.049999999999997,60.959999999999994,12702.323592
11580.0,,0.344,-23.48,16.62,41674.3,metal loss,External,22.0,0.076,,,Repaired?,,1.0,130.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.84,2042.23,1542.58,2141.83,1542.99,2142.4,0.75,1.85,2015,2244,12702.326640000001,-7.156704,263.0,17.018,26.924,12702.326640000001
11580.0,,0.344,-23.54,16.56,41674.36,metal loss,External,10.0,0.034,,,Repaired?,,1.0,130.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2245,12702.344928,-7.1749920000000005,144.5,49.022,42.925999999999995,12702.344928
11580.0,,0.344,-23.55,16.55,41674.37,metal loss,External,14.0,0.048,,,Repaired?,,1.0,130.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,2246,12702.347976000001,-7.17804,306.0,18.034,29.971999999999998,12702.347976000001
11580.0,,0.344,-23.72,16.38,41674.54,metal loss,External,18.0,0.062,,,Repaired?,,1.0,130.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.41,2047.18,,,,,,,2015,2247,12702.399792,-7.229856,114.5,10.921999999999999,20.066,12702.399792
11580.0,,0.344,-23.8,16.29,41674.63,metal loss,External,14.0,0.048,,,Repaired?,,1.0,130.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,2248,12702.427224,-7.25424,114.0,10.921999999999999,14.985999999999999,12702.427224
11580.0,,0.344,-23.81,16.29,41674.63,metal loss,External,39.0,0.134,,,Repaired?,,1.0,130.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.27,2028.94,1531.05,2125.82,1533.47,2129.19,0.76,1.83,2015,2249,12702.427224,-7.257288,73.0,20.066,29.971999999999998,12702.427224
11580.0,,0.344,-23.81,16.29,41674.63,metal loss,External,17.0,0.058,,,Repaired?,,1.0,130.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.35,2044.32,,,,,,,2015,2250,12702.427224,-7.257288,303.0,17.018,38.099999999999994,12702.427224
11580.0,,0.344,-23.87,16.22,41674.7,metal loss,External,29.0,0.1,,,Repaired?,,1.0,130.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1442.38,2002.71,1509.48,2095.87,1513.55,2101.53,0.77,1.81,2015,2251,12702.448559999999,-7.275576000000001,107.5,38.862,64.008,12702.448559999999
11580.0,,0.344,-24.01,16.09,41674.83,metal loss,External,14.0,0.048,,,Repaired?,,1.0,130.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,2252,12702.488184000002,-7.3182480000000005,305.5,21.081999999999997,30.987999999999996,12702.488184000002
11580.0,,0.344,-24.05,16.05,41674.87,metal loss,External,16.0,0.055,,,Repaired?,,1.0,130.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.25,2037.24,,,,,,,2015,2253,12702.500376000002,-7.33044,93.0,26.924,21.081999999999997,12702.500376000002
11580.0,,0.344,-24.07,16.03,41674.89,cluster,External,18.0,0.062,,,Repaired?,,1.0,130.58,,,,1160.0,65000.0,,1342.0,1428.36,1983.24,,,,,,,2015,2254,12702.506472000001,-7.336536000000001,281.5,71.11999999999999,72.39,12702.506472000001
11580.0,,0.344,-24.37,15.73,41675.19,metal loss,External,10.0,0.034,,,Repaired?,,1.0,130.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2255,12702.597912000001,-7.427976000000001,302.0,11.937999999999999,23.875999999999998,12702.597912000001
11580.0,,0.344,-24.4,15.7,41675.22,cluster,External,50.0,0.172,,,Repaired?,,1.0,130.55,,,,1160.0,65000.0,,1342.0,1444.51,2005.67,1509.6,2096.04,1518.97,2109.05,0.77,1.81,2015,2256,12702.607056,-7.43712,56.0,24.637999999999998,123.95199999999998,12702.607056
11580.0,,0.344,-24.51,15.59,41675.33,metal loss,External,10.0,0.034,,,Repaired?,,1.0,130.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2257,12702.640584,-7.470648000000001,295.5,22.098,32.004,12702.640584
11580.0,,0.344,-24.52,15.58,41675.34,metal loss,External,11.0,0.038,,,Repaired?,,1.0,130.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2258,12702.643632,-7.473696,105.0,27.94,14.985999999999999,12702.643632
11580.0,,0.344,-24.55,15.55,41675.37,metal loss,External,17.0,0.058,,,Repaired?,,1.0,130.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.03,2035.54,,,,,,,2015,2259,12702.652776,-7.48284,114.0,27.94,21.081999999999997,12702.652776
11580.0,,0.344,-24.64,15.46,41675.46,metal loss,External,11.0,0.038,,,Repaired?,,1.0,130.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2260,12702.680208,-7.5102720000000005,308.0,12.953999999999999,23.875999999999998,12702.680208
11580.0,,0.344,-24.74,15.36,41675.56,metal loss,External,13.0,0.045,,,Repaired?,,1.0,130.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.08,2041.17,,,,,,,2015,2261,12702.710688,-7.540752,294.0,24.892,27.94,12702.710688
11580.0,,0.344,-24.82,15.28,41675.64,metal loss,External,38.0,0.131,,,Repaired?,,1.0,130.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.55,2033.5,1534.96,2131.25,1536.8,2133.81,0.76,1.84,2015,2262,12702.735072000001,-7.565136000000001,307.5,18.034,24.892,12702.735072000001
11580.0,,0.344,-24.98,15.12,41675.8,metal loss,External,34.0,0.117,,,Repaired?,,1.0,130.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.33,2027.63,1530.22,2124.67,1532.48,2127.81,0.76,1.83,2015,2263,12702.783840000002,-7.613904000000001,72.5,23.114,33.019999999999996,12702.783840000002
11580.0,,0.344,-25.35,14.75,41676.17,metal loss,External,17.0,0.058,,,Repaired?,,1.0,130.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.69,2012.87,,,,,,,2015,2264,12702.896616,-7.726680000000001,291.5,49.022,77.978,12702.896616
11580.0,,0.344,-25.49,14.61,41676.31,metal loss,External,36.0,0.124,,,Repaired?,,1.0,130.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.28,2033.11,1534.72,2130.92,1536.52,2133.42,0.76,1.84,2015,2265,12702.939288,-7.769352,255.0,19.049999999999997,34.036,12702.939288
11580.0,,0.344,-25.64,14.46,41676.46,metal loss,External,39.0,0.134,,,Repaired?,,1.0,130.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.39,2036.05,1537.06,2134.18,1538.66,2136.39,0.75,1.84,2015,2266,12702.985008,-7.815072000000001,257.5,16.002,35.306,12702.985008
11580.0,,0.344,-25.96,14.14,41676.78,metal loss,External,17.0,0.058,,,Repaired?,,1.0,130.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.73,2042.08,,,,,,,2015,2267,12703.082544,-7.9126080000000005,258.5,20.066,34.036,12703.082544
11580.0,,0.344,-26.38,13.72,41677.2,metal loss,External,19.0,0.065,,,Repaired?,,1.0,130.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.13,2044.02,,,,,,,2015,2268,12703.21056,-8.040624,308.5,16.002,26.924,12703.21056
11580.0,,0.344,-26.6,13.5,41677.42,metal loss,External,20.0,0.069,,,Repaired?,,1.0,130.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.18,2020.48,1524.84,2117.2,1526.07,2118.91,0.76,1.83,2015,2269,12703.277616,-8.10768,291.0,38.099999999999994,44.958,12703.277616
11580.0,,0.344,-26.99,13.11,41677.81,metal loss,External,12.0,0.041,,,Repaired?,,1.0,130.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2270,12703.396488,-8.226552,303.0,45.974,43.942,12703.396488
11580.0,,0.344,-27.83,12.27,41678.65,metal loss,External,10.0,0.034,,,,,1.0,130.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2273,12703.652520000001,-8.482584,303.5,46.99,72.898,12703.652520000001
11580.0,,0.344,-28.66,11.44,41679.48,metal loss,External,16.0,0.055,,,,,1.0,130.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.54,2034.86,,,,,,,2015,2274,12703.905504000002,-8.735568,306.5,29.971999999999998,34.036,12703.905504000002
11580.0,,0.344,-39.03,1.07,41689.85,metal loss,External,13.0,0.045,,,,,1.0,129.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,2275,12707.066280000001,-11.896344000000001,85.0,21.081999999999997,86.106,12707.066280000001
11580.0,,0.344,-39.86,0.24,41690.68,metal loss,External,13.0,0.045,,,near girth weld,,1.0,129.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,2276,12707.319264000002,-12.149328,104.5,21.081999999999997,25.907999999999998,12707.319264000002
11580.0,,0.344,-39.95,0.15,41690.77,metal loss,External,11.0,0.038,,,near girth weld,,1.0,129.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2277,12707.346696,-12.176760000000002,73.5,10.921999999999999,32.004,12707.346696
11590.0,,0.344,-0.04,39.94,41690.96,metal loss,External,11.0,0.038,,,affecting girth weld,,0.7,129.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2279,12707.404608,-0.012192000000000001,117.5,14.985999999999999,20.066,12707.404608
11590.0,,0.344,-0.23,39.75,41691.15,metal loss,External,15.0,0.052,,,,,0.7,129.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.45,2043.07,,,,,,,2015,2280,12707.462520000001,-0.070104,124.5,20.066,34.036,12707.462520000001
11590.0,,0.344,-0.23,39.75,41691.15,metal loss,External,13.0,0.045,,,,,0.7,129.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.53,2029.3,,,,,,,2015,2281,12707.462520000001,-0.070104,136.5,40.894,18.034,12707.462520000001
11590.0,,0.344,-0.83,39.15,41691.75,metal loss,External,13.0,0.045,,,,,0.7,129.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.35,2029.04,,,,,,,2015,2282,12707.645400000001,-0.252984,39.5,40.894,91.948,12707.645400000001
11590.0,,0.344,-0.91,39.07,41691.83,metal loss,External,11.0,0.038,,,,,0.7,129.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2283,12707.669784000002,-0.277368,74.5,26.924,76.96199999999999,12707.669784000002
11590.0,,0.344,-0.94,39.04,41691.86,cluster,External,23.0,0.079,,,,,0.7,129.2,,,,1160.0,65000.0,,1342.0,1444.85,2006.14,1512.69,2100.33,1518.3,2108.13,0.77,1.81,2015,2284,12707.678928000001,-0.286512,108.0,43.942,63.246,12707.678928000001
11590.0,,0.344,-9.51,30.47,41700.43,metal loss,External,14.0,0.048,,,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,2285,12710.291064000001,-2.898648,300.5,14.985999999999999,28.955999999999996,12710.291064000001
11590.0,,0.344,-9.82,30.16,41700.74,metal loss,External,13.0,0.045,,,,,0.7,128.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.63,2041.93,,,,,,,2015,2286,12710.385552,-2.9931360000000002,290.0,23.875999999999998,33.019999999999996,12710.385552
11590.0,,0.344,-10.06,29.92,41700.98,metal loss,External,11.0,0.038,,,,,0.7,128.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2287,12710.458704000002,-3.066288,52.5,21.081999999999997,32.004,12710.458704000002
11590.0,,0.344,-10.08,29.9,41701.0,metal loss,External,16.0,0.055,,,,,0.7,128.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.18,2041.3,,,,,,,2015,2288,12710.4648,-3.072384,289.0,22.098,29.971999999999998,12710.4648
11590.0,,0.344,-10.43,29.55,41701.36,metal loss,External,12.0,0.041,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2289,12710.574528000001,-3.179064,74.5,38.099999999999994,33.019999999999996,12710.574528000001
11590.0,,0.344,-10.49,29.49,41701.41,metal loss,External,16.0,0.055,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.36,2047.11,,,,,,,2015,2290,12710.589768000002,-3.1973520000000004,61.0,11.937999999999999,23.875999999999998,12710.589768000002
11590.0,,0.344,-10.53,29.45,41701.45,cluster,External,23.0,0.079,,,,,0.7,128.51,,,,1160.0,65000.0,,1342.0,1460.92,2028.46,1531.36,2126.25,1534.97,2131.26,0.76,1.83,2015,2291,12710.60196,-3.209544,306.0,28.955999999999996,99.568,12710.60196
11590.0,,0.344,-10.58,29.4,41701.5,metal loss,External,13.0,0.045,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.54,2048.76,,,,,,,2015,2292,12710.6172,-3.224784,291.0,8.128,14.985999999999999,12710.6172
11590.0,,0.344,-10.59,29.39,41701.51,metal loss,External,18.0,0.062,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.26,2048.36,,,,,,,2015,2293,12710.620248000001,-3.2278320000000003,79.0,8.128,46.99,12710.620248000001
11590.0,,0.344,-10.63,29.35,41701.56,metal loss,External,10.0,0.034,,,,,0.7,128.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2294,12710.635488,-3.2400240000000005,241.5,37.083999999999996,57.91199999999999,12710.635488
11590.0,,0.344,-10.81,29.17,41701.73,cluster,External,25.0,0.086,,,,,0.7,128.5,,,,1160.0,65000.0,,1342.0,1391.79,1932.47,1447.06,2009.2,1466.93,2036.79,0.8,1.73,2015,2295,12710.687304000001,-3.2948880000000003,256.0,84.32799999999999,64.51599999999999,12710.687304000001
11590.0,,0.344,-10.94,29.04,41701.86,metal loss,External,38.0,0.131,,,,,0.7,128.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,1434.25,1991.42,1498.87,2081.14,1505.49,2090.34,0.77,1.79,2015,2296,12710.726928,-3.334512,290.5,36.068,54.102,12710.726928
11590.0,,0.344,-11.0,28.98,41701.92,metal loss,External,12.0,0.041,,,,,0.7,128.49,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2297,12710.745216,-3.3528000000000002,256.0,13.97,14.985999999999999,12710.745216
11590.0,,0.344,-11.13,28.85,41702.05,metal loss,External,11.0,0.038,,,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2298,12710.784840000002,-3.3924240000000006,76.0,34.036,42.925999999999995,12710.784840000002
11590.0,,0.344,-11.2,28.78,41702.12,metal loss,External,12.0,0.041,,,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2299,12710.806176000002,-3.41376,257.0,41.91,14.985999999999999,12710.806176000002
11590.0,,0.344,-11.21,28.77,41702.13,metal loss,External,10.0,0.034,,,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2300,12710.809224,-3.4168080000000005,262.5,28.955999999999996,23.875999999999998,12710.809224
11590.0,,0.344,-11.45,28.53,41702.37,metal loss,External,10.0,0.034,,,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2301,12710.882376000001,-3.48996,243.0,40.132,42.925999999999995,12710.882376000001
11590.0,,0.344,-11.46,28.52,41702.39,metal loss,External,12.0,0.041,,,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2302,12710.888472,-3.4930080000000006,256.0,35.05199999999999,14.985999999999999,12710.888472
11590.0,,0.344,-11.53,28.45,41702.45,metal loss,External,12.0,0.041,,,,,0.7,128.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2303,12710.90676,-3.514344,226.0,37.083999999999996,17.018,12710.90676
11590.0,,0.344,-11.74,28.24,41702.66,metal loss,External,15.0,0.052,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.43,2048.6,,,,,,,2015,2304,12710.970768000001,-3.578352,278.5,8.128,19.049999999999997,12710.970768000001
11590.0,,0.344,-11.78,28.2,41702.7,metal loss,External,11.0,0.038,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2305,12710.98296,-3.590544,295.0,8.128,32.004,12710.98296
11590.0,,0.344,-11.8,28.18,41702.72,metal loss,External,10.0,0.034,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2306,12710.989056,-3.5966400000000003,280.0,8.128,24.892,12710.989056
11590.0,,0.344,-11.82,28.16,41702.74,metal loss,External,14.0,0.048,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,2307,12710.995152,-3.602736,264.0,10.921999999999999,48.00599999999999,12710.995152
11590.0,,0.344,-11.83,28.15,41702.75,metal loss,External,11.0,0.038,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2308,12710.9982,-3.6057840000000003,256.0,8.128,14.985999999999999,12710.9982
11590.0,,0.344,-11.84,28.14,41702.76,metal loss,External,13.0,0.045,,,,,0.7,128.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.26,2046.98,,,,,,,2015,2309,12711.001248,-3.608832,293.5,13.97,43.942,12711.001248
11590.0,,0.344,-11.92,28.06,41702.85,metal loss,External,11.0,0.038,,,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2310,12711.02868,-3.633216,233.0,23.114,18.034,12711.02868
11590.0,,0.344,-11.97,28.01,41702.89,metal loss,External,18.0,0.062,,,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.21,2038.57,,,,,,,2015,2311,12711.040872,-3.6484560000000004,265.5,23.875999999999998,27.94,12711.040872
11590.0,,0.344,-12.14,27.84,41703.06,metal loss,External,13.0,0.045,,,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.02,2042.48,,,,,,,2015,2312,12711.092688,-3.7002720000000004,263.5,23.114,46.99,12711.092688
11590.0,,0.344,-12.14,27.84,41703.06,metal loss,External,16.0,0.055,,,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.51,2038.99,,,,,,,2015,2313,12711.092688,-3.7002720000000004,256.0,24.892,16.002,12711.092688
11590.0,,0.344,-12.15,27.83,41703.07,metal loss,External,23.0,0.079,,,,,0.7,128.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.67,2028.11,1531.07,2125.86,1532.39,2127.68,0.76,1.83,2015,2314,12711.095736000001,-3.70332,308.5,28.955999999999996,46.99,12711.095736000001
11590.0,,0.344,-12.41,27.57,41703.33,metal loss,External,10.0,0.034,,,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2315,12711.174984000001,-3.7825680000000004,75.0,43.942,43.942,12711.174984000001
11590.0,,0.344,-12.88,27.1,41703.8,metal loss,External,14.0,0.048,,,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,2316,12711.318240000002,-3.9258240000000004,287.0,18.034,28.955999999999996,12711.318240000002
11590.0,,0.344,-16.35,23.63,41707.27,metal loss,External,11.0,0.038,,,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2317,12712.375896,-4.983480000000001,293.5,45.974,29.971999999999998,12712.375896
11590.0,,0.344,-16.79,23.19,41707.71,metal loss,External,12.0,0.041,,,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2318,12712.510008000001,-5.117592,288.5,29.971999999999998,23.114,12712.510008000001
11590.0,,0.344,-16.8,23.18,41707.72,metal loss,External,20.0,0.069,,,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.24,2038.62,1539.71,2137.84,1540.17,2138.48,0.75,1.84,2015,2319,12712.513056000002,-5.120640000000001,300.0,22.098,24.892,12712.513056000002
11590.0,,0.344,-17.05,22.93,41707.97,metal loss,External,15.0,0.052,,,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.19,2032.99,,,,,,,2015,2320,12712.589256000001,-5.196840000000001,316.5,33.019999999999996,42.925999999999995,12712.589256000001
11590.0,,0.344,-17.12,22.86,41708.04,metal loss,External,15.0,0.052,,,,,0.7,128.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.85,2045.02,,,,,,,2015,2321,12712.610592,-5.218176000000001,299.5,17.018,14.985999999999999,12712.610592
11590.0,,0.344,-18.32,21.66,41709.24,metal loss,External,13.0,0.045,,,,,0.7,128.42,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.09,2034.23,,,,,,,2015,2322,12712.976352,-5.5839360000000005,290.0,35.05199999999999,44.958,12712.976352
11590.0,,0.344,-19.04,20.94,41709.96,metal loss,External,15.0,0.052,,,,,0.7,128.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.83,2046.38,,,,,,,2015,2323,12713.195808,-5.803392,300.5,13.97,22.098,12713.195808
11590.0,,0.344,-20.26,19.72,41711.18,metal loss,External,14.0,0.048,,,,,0.7,128.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.72,2046.22,,,,,,,2015,2324,12713.567664,-6.175248000000001,301.0,14.985999999999999,29.971999999999998,12713.567664
11590.0,,0.344,-20.94,19.04,41711.86,metal loss,External,14.0,0.048,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.99,2045.21,,,,,,,2015,2325,12713.774928,-6.382512000000001,297.5,17.018,44.958,12713.774928
11590.0,,0.344,-21.02,18.96,41711.94,metal loss,External,11.0,0.038,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2326,12713.799312000001,-6.406896000000001,258.5,16.002,14.985999999999999,12713.799312000001
11590.0,,0.344,-21.02,18.96,41711.95,metal loss,External,14.0,0.048,,,,,0.7,128.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.62,2046.09,,,,,,,2015,2327,12713.80236,-6.406896000000001,262.5,14.985999999999999,14.985999999999999,12713.80236
11590.0,,0.344,-21.2,18.78,41712.12,metal loss,External,10.0,0.034,,,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2328,12713.854176,-6.46176,312.5,24.892,34.036,12713.854176
11590.0,,0.344,-21.27,18.71,41712.2,metal loss,External,17.0,0.058,,,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.4,2026.35,,,,,,,2015,2329,12713.87856,-6.483096000000001,277.0,37.083999999999996,42.925999999999995,12713.87856
11590.0,,0.344,-21.29,18.69,41712.21,metal loss,External,11.0,0.038,,,,,0.7,128.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2330,12713.881608,-6.489192,293.5,26.924,19.049999999999997,12713.881608
11590.0,,0.344,-21.62,18.36,41712.54,metal loss,External,12.0,0.041,,,,,0.7,128.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2331,12713.982192000001,-6.5897760000000005,237.0,41.91,19.049999999999997,12713.982192000001
11590.0,,0.344,-21.79,18.19,41712.71,metal loss,External,10.0,0.034,,,,,0.7,128.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2332,12714.034008,-6.641592,293.5,13.97,28.955999999999996,12714.034008
11590.0,,0.344,-21.88,18.1,41712.8,metal loss,External,11.0,0.038,,,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2333,12714.061440000001,-6.669024,306.5,11.937999999999999,22.098,12714.061440000001
11590.0,,0.344,-21.99,17.99,41712.91,metal loss,External,37.0,0.127,,,,,0.7,128.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1416.37,1966.6,1477.2,2051.06,1486.4,2063.83,0.79,1.77,2015,2334,12714.094968000001,-6.702552,238.5,45.974,38.862,12714.094968000001
11590.0,,0.344,-22.17,17.81,41713.09,metal loss,External,11.0,0.038,,,,,0.7,128.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,2335,12714.149832,-6.757416000000001,292.5,16.002,25.907999999999998,12714.149832
11590.0,,0.344,-22.46,17.52,41713.38,metal loss,External,31.0,0.107,,,,,0.7,128.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.1,2034.26,1535.87,2132.52,1537.31,2134.52,0.76,1.84,2015,2336,12714.238224,-6.845808000000001,307.5,20.066,57.91199999999999,12714.238224
